Country,Date,full[%]
United Kingdom (Pre-Brexit),2022-01-04,-
Austria,2022-01-05,34.87
Belgium,2022-01-05,58.82
Bulgaria,2022-01-05,45.78
Croatia,2022-01-05,54.24
Czech Republic,2022-01-05,56.08
Denmark,2022-01-05,70.75
France,2022-01-05,57.33
Germany,2022-01-05,54.08
Hungary,2022-01-05,49.2
Ireland,2022-01-05,-
Italy,2022-01-05,62.95
Latvia,2022-01-05,53.32
Netherlands,2022-01-05,36
Poland,2022-01-05,85.3
Portugal,2022-01-05,84.44
Romania,2022-01-05,52.26
Slovakia,2022-01-05,46.33
Spain,2022-01-05,65.91
Sweden,2022-01-05,6.72
United Kingdom (Pre-Brexit),2022-01-05,-
Austria,2022-01-06,34.53
Belgium,2022-01-06,57.97
Bulgaria,2022-01-06,45.22
Croatia,2022-01-06,53.58
Czech Republic,2022-01-06,55.57
Denmark,2022-01-06,70.3
France,2022-01-06,56.64
Germany,2022-01-06,53.53
Hungary,2022-01-06,48.65
Ireland,2022-01-06,-
Italy,2022-01-06,62.92
Latvia,2022-01-06,52.67
Netherlands,2022-01-06,35.7
Poland,2022-01-06,84.75
Portugal,2022-01-06,85.02
Romania,2022-01-06,51.99
Slovakia,2022-01-06,45.98
Spain,2022-01-06,65.91
Sweden,2022-01-06,6.72
United Kingdom (Pre-Brexit),2022-01-06,-
Austria,2022-01-07,34.11
Belgium,2022-01-07,57.24
Bulgaria,2022-01-07,44.64
Croatia,2022-01-07,52.67
Czech Republic,2022-01-07,55.02
Denmark,2022-01-07,69.77
France,2022-01-07,55.84
Germany,2022-01-07,52.96
Hungary,2022-01-07,48.06
Ireland,2022-01-07,-
Italy,2022-01-07,62.37
Latvia,2022-01-07,51.96
Netherlands,2022-01-07,35.47
Poland,2022-01-07,84.05
Portugal,2022-01-07,85.64
Romania,2022-01-07,51.59
Slovakia,2022-01-07,45.48
Spain,2022-01-07,65.91
Sweden,2022-01-07,6.72
United Kingdom (Pre-Brexit),2022-01-07,-
Austria,2022-01-08,33.8
Belgium,2022-01-08,56.39
Bulgaria,2022-01-08,44.06
Croatia,2022-01-08,51.77
Czech Republic,2022-01-08,54.56
Denmark,2022-01-08,69.57
France,2022-01-08,55.33
Germany,2022-01-08,52.56
Hungary,2022-01-08,47.5
Ireland,2022-01-08,-
Italy,2022-01-08,61.81
Latvia,2022-01-08,51.25
Netherlands,2022-01-08,35.22
Poland,2022-01-08,83.35
Portugal,2022-01-08,86.35
Romania,2022-01-08,51.2
Slovakia,2022-01-08,45.14
Spain,2022-01-08,65.91
Sweden,2022-01-08,6.72
United Kingdom (Pre-Brexit),2022-01-08,-
Austria,2022-01-09,33.52
Belgium,2022-01-09,55.73
Bulgaria,2022-01-09,43.48
Croatia,2022-01-09,50.88
Czech Republic,2022-01-09,54.07
Denmark,2022-01-09,69.61
France,2022-01-09,54.73
Germany,2022-01-09,52.16
Hungary,2022-01-09,46.92
Ireland,2022-01-09,-
Italy,2022-01-09,61.26
Latvia,2022-01-09,50.53
Netherlands,2022-01-09,34.98
Poland,2022-01-09,82.72
Portugal,2022-01-09,87.14
Romania,2022-01-09,50.86
Slovakia,2022-01-09,44.8
Spain,2022-01-09,65.91
Sweden,2022-01-09,6.72
United Kingdom (Pre-Brexit),2022-01-09,-
Austria,2022-01-10,32.81
Belgium,2022-01-10,54.84
Bulgaria,2022-01-10,42.91
Croatia,2022-01-10,50.07
Czech Republic,2022-01-10,53.43
Denmark,2022-01-10,69
France,2022-01-10,53.71
Germany,2022-01-10,51.21
Hungary,2022-01-10,46.3
Ireland,2022-01-10,-
Italy,2022-01-10,60.7
Latvia,2022-01-10,49.73
Netherlands,2022-01-10,34.61
Poland,2022-01-10,81.85
Portugal,2022-01-10,87.71
Romania,2022-01-10,50.37
Slovakia,2022-01-10,43.02
Spain,2022-01-10,65.85
Sweden,2022-01-10,6.72
United Kingdom (Pre-Brexit),2022-01-10,-
Austria,2022-01-11,32.16
Belgium,2022-01-11,54.05
Bulgaria,2022-01-11,42.33
Croatia,2022-01-11,49.23
Czech Republic,2022-01-11,52.55
Denmark,2022-01-11,68.54
France,2022-01-11,52.66
Germany,2022-01-11,50.2
Hungary,2022-01-11,45.6
Ireland,2022-01-11,-
Italy,2022-01-11,60.15
Latvia,2022-01-11,48.84
Netherlands,2022-01-11,34.21
Poland,2022-01-11,80.94
Portugal,2022-01-11,87.71
Romania,2022-01-11,49.79
Slovakia,2022-01-11,42.4
Spain,2022-01-11,65.65
Sweden,2022-01-11,6.72
United Kingdom (Pre-Brexit),2022-01-11,-
Austria,2022-01-12,31.44
Belgium,2022-01-12,53.14
Bulgaria,2022-01-12,41.66
Croatia,2022-01-12,48.37
Czech Republic,2022-01-12,51.63
Denmark,2022-01-12,68.32
France,2022-01-12,51.64
Germany,2022-01-12,49.25
Hungary,2022-01-12,44.86
Ireland,2022-01-12,-
Italy,2022-01-12,59.59
Latvia,2022-01-12,48.12
Netherlands,2022-01-12,33.73
Poland,2022-01-12,80.15
Portugal,2022-01-12,87.71
Romania,2022-01-12,49.13
Slovakia,2022-01-12,41.71
Spain,2022-01-12,65.39
Sweden,2022-01-12,6.72
United Kingdom (Pre-Brexit),2022-01-12,-
Austria,2022-01-13,30.72
Belgium,2022-01-13,52.2
Bulgaria,2022-01-13,40.99
Croatia,2022-01-13,47.51
Czech Republic,2022-01-13,50.76
Denmark,2022-01-13,68.39
France,2022-01-13,50.52
Germany,2022-01-13,48.38
Hungary,2022-01-13,44.17
Ireland,2022-01-13,-
Italy,2022-01-13,59.03
Latvia,2022-01-13,47.48
Netherlands,2022-01-13,33.31
Poland,2022-01-13,79.51
Portugal,2022-01-13,86.55
Romania,2022-01-13,48.46
Slovakia,2022-01-13,41.06
Spain,2022-01-13,65.1
Sweden,2022-01-13,6.72
United Kingdom (Pre-Brexit),2022-01-13,-
Austria,2022-01-14,30.09
Belgium,2022-01-14,51.07
Bulgaria,2022-01-14,40.33
Croatia,2022-01-14,46.67
Czech Republic,2022-01-14,49.78
Denmark,2022-01-14,67.92
France,2022-01-14,49.37
Germany,2022-01-14,47.52
Hungary,2022-01-14,43.59
Ireland,2022-01-14,-
Italy,2022-01-14,58.47
Latvia,2022-01-14,46.56
Netherlands,2022-01-14,32.91
Poland,2022-01-14,78.82
Portugal,2022-01-14,85.76
Romania,2022-01-14,47.86
Slovakia,2022-01-14,40.4
Spain,2022-01-14,64.77
Sweden,2022-01-14,6.72
United Kingdom (Pre-Brexit),2022-01-14,-
Austria,2022-01-15,29.71
Belgium,2022-01-15,49.83
Bulgaria,2022-01-15,39.66
Croatia,2022-01-15,45.83
Czech Republic,2022-01-15,49.15
Denmark,2022-01-15,67.41
France,2022-01-15,48.46
Germany,2022-01-15,46.96
Hungary,2022-01-15,43.06
Ireland,2022-01-15,-
Italy,2022-01-15,57.93
Latvia,2022-01-15,45.91
Netherlands,2022-01-15,32.49
Poland,2022-01-15,78.22
Portugal,2022-01-15,85.76
Romania,2022-01-15,47.39
Slovakia,2022-01-15,39.98
Spain,2022-01-15,64.44
Sweden,2022-01-15,6.72
United Kingdom (Pre-Brexit),2022-01-15,-
Austria,2022-01-16,29.39
Belgium,2022-01-16,49.05
Bulgaria,2022-01-16,38.99
Croatia,2022-01-16,45
Czech Republic,2022-01-16,48.46
Denmark,2022-01-16,67.24
France,2022-01-16,47.67
Germany,2022-01-16,46.56
Hungary,2022-01-16,42.5
Ireland,2022-01-16,-
Italy,2022-01-16,57.36
Latvia,2022-01-16,45.35
Netherlands,2022-01-16,32.14
Poland,2022-01-16,77.61
Portugal,2022-01-16,86.11
Romania,2022-01-16,46.89
Slovakia,2022-01-16,39.62
Spain,2022-01-16,64.1
Sweden,2022-01-16,6.72
United Kingdom (Pre-Brexit),2022-01-16,-
Austria,2022-01-17,28.88
Belgium,2022-01-17,48.15
Bulgaria,2022-01-17,38.32
Croatia,2022-01-17,44.19
Czech Republic,2022-01-17,47.71
Denmark,2022-01-17,66.91
France,2022-01-17,46.62
Germany,2022-01-17,45.92
Hungary,2022-01-17,41.89
Ireland,2022-01-17,-
Italy,2022-01-17,56.76
Latvia,2022-01-17,44.6
Netherlands,2022-01-17,31.71
Poland,2022-01-17,76.74
Portugal,2022-01-17,86.11
Romania,2022-01-17,46.31
Slovakia,2022-01-17,39.03
Spain,2022-01-17,63.74
Sweden,2022-01-17,6.72
United Kingdom (Pre-Brexit),2022-01-17,-
Austria,2022-01-18,28.25
Belgium,2022-01-18,47.14
Bulgaria,2022-01-18,37.66
Croatia,2022-01-18,43.38
Czech Republic,2022-01-18,46.89
Denmark,2022-01-18,66.49
France,2022-01-18,45.6
Germany,2022-01-18,45.08
Hungary,2022-01-18,41.26
Ireland,2022-01-18,-
Italy,2022-01-18,56.17
Latvia,2022-01-18,43.76
Netherlands,2022-01-18,31.31
Poland,2022-01-18,75.87
Portugal,2022-01-18,84.64
Romania,2022-01-18,45.73
Slovakia,2022-01-18,38.46
Spain,2022-01-18,63.39
Sweden,2022-01-18,6.72
United Kingdom (Pre-Brexit),2022-01-18,-
Austria,2022-01-19,27.67
Belgium,2022-01-19,46.18
Bulgaria,2022-01-19,36.99
Croatia,2022-01-19,42.58
Czech Republic,2022-01-19,46.09
Denmark,2022-01-19,66
France,2022-01-19,44.76
Germany,2022-01-19,44.4
Hungary,2022-01-19,40.63
Ireland,2022-01-19,-
Italy,2022-01-19,55.57
Latvia,2022-01-19,42.98
Netherlands,2022-01-19,30.99
Poland,2022-01-19,75.01
Portugal,2022-01-19,83.83
Romania,2022-01-19,45.14
Slovakia,2022-01-19,37.87
Spain,2022-01-19,63.03
Sweden,2022-01-19,6.72
United Kingdom (Pre-Brexit),2022-01-19,-
Austria,2022-01-20,27.06
Belgium,2022-01-20,45.07
Bulgaria,2022-01-20,36.32
Croatia,2022-01-20,41.79
Czech Republic,2022-01-20,45.34
Denmark,2022-01-20,65.68
France,2022-01-20,43.82
Germany,2022-01-20,43.61
Hungary,2022-01-20,40.01
Ireland,2022-01-20,-
Italy,2022-01-20,54.98
Latvia,2022-01-20,42.23
Netherlands,2022-01-20,30.66
Poland,2022-01-20,74.25
Portugal,2022-01-20,83.03
Romania,2022-01-20,44.54
Slovakia,2022-01-20,37.31
Spain,2022-01-20,62.8
Sweden,2022-01-20,6.72
United Kingdom (Pre-Brexit),2022-01-20,-
Austria,2022-01-21,26.4
Belgium,2022-01-21,44.26
Bulgaria,2022-01-21,35.68
Croatia,2022-01-21,41.01
Czech Republic,2022-01-21,44.67
Denmark,2022-01-21,65.13
France,2022-01-21,42.9
Germany,2022-01-21,42.7
Hungary,2022-01-21,39.36
Ireland,2022-01-21,-
Italy,2022-01-21,54.38
Latvia,2022-01-21,41.38
Netherlands,2022-01-21,30.27
Poland,2022-01-21,73.39
Portugal,2022-01-21,83.03
Romania,2022-01-21,43.97
Slovakia,2022-01-21,36.71
Spain,2022-01-21,62.57
Sweden,2022-01-21,6.72
United Kingdom (Pre-Brexit),2022-01-21,-
Austria,2022-01-22,26.01
Belgium,2022-01-22,43.16
Bulgaria,2022-01-22,35.05
Croatia,2022-01-22,40.25
Czech Republic,2022-01-22,44.06
Denmark,2022-01-22,64.79
France,2022-01-22,42.04
Germany,2022-01-22,42.09
Hungary,2022-01-22,38.74
Ireland,2022-01-22,-
Italy,2022-01-22,53.8
Latvia,2022-01-22,40.47
Netherlands,2022-01-22,29.9
Poland,2022-01-22,72.62
Portugal,2022-01-22,83.03
Romania,2022-01-22,43.34
Slovakia,2022-01-22,36.27
Spain,2022-01-22,62.33
Sweden,2022-01-22,6.72
United Kingdom (Pre-Brexit),2022-01-22,-
Austria,2022-01-23,25.69
Belgium,2022-01-23,42.49
Bulgaria,2022-01-23,34.41
Croatia,2022-01-23,39.48
Czech Republic,2022-01-23,43.47
Denmark,2022-01-23,64.52
France,2022-01-23,41.22
Germany,2022-01-23,41.53
Hungary,2022-01-23,38.1
Ireland,2022-01-23,-
Italy,2022-01-23,53.26
Latvia,2022-01-23,39.65
Netherlands,2022-01-23,29.55
Poland,2022-01-23,71.83
Portugal,2022-01-23,83.03
Romania,2022-01-23,42.71
Slovakia,2022-01-23,35.53
Spain,2022-01-23,62.1
Sweden,2022-01-23,6.72
United Kingdom (Pre-Brexit),2022-01-23,-
Austria,2022-01-24,25.08
Belgium,2022-01-24,41.4
Bulgaria,2022-01-24,33.77
Croatia,2022-01-24,38.72
Czech Republic,2022-01-24,42.8
Denmark,2022-01-24,64.03
France,2022-01-24,40.28
Germany,2022-01-24,40.61
Hungary,2022-01-24,37.37
Ireland,2022-01-24,-
Italy,2022-01-24,52.67
Latvia,2022-01-24,38.82
Netherlands,2022-01-24,29.18
Poland,2022-01-24,71.03
Portugal,2022-01-24,82.09
Romania,2022-01-24,42.03
Slovakia,2022-01-24,34.91
Spain,2022-01-24,61.89
Sweden,2022-01-24,6.72
United Kingdom (Pre-Brexit),2022-01-24,-
Austria,2022-01-25,24.43
Belgium,2022-01-25,40.35
Bulgaria,2022-01-25,33.14
Croatia,2022-01-25,37.98
Czech Republic,2022-01-25,41.94
Denmark,2022-01-25,63.31
France,2022-01-25,39.32
Germany,2022-01-25,39.65
Hungary,2022-01-25,36.66
Ireland,2022-01-25,-
Italy,2022-01-25,52.07
Latvia,2022-01-25,38.1
Netherlands,2022-01-25,28.77
Poland,2022-01-25,70.14
Portugal,2022-01-25,81.2
Romania,2022-01-25,41.31
Slovakia,2022-01-25,34.28
Spain,2022-01-25,61.69
Sweden,2022-01-25,6.72
United Kingdom (Pre-Brexit),2022-01-25,-
Austria,2022-01-26,23.79
Belgium,2022-01-26,39.51
Bulgaria,2022-01-26,32.5
Croatia,2022-01-26,37.23
Czech Republic,2022-01-26,41.22
Denmark,2022-01-26,62.81
France,2022-01-26,38.34
Germany,2022-01-26,38.82
Hungary,2022-01-26,36.03
Ireland,2022-01-26,-
Italy,2022-01-26,51.49
Latvia,2022-01-26,37.34
Netherlands,2022-01-26,28.38
Poland,2022-01-26,69.27
Portugal,2022-01-26,80.01
Romania,2022-01-26,40.61
Slovakia,2022-01-26,33.72
Spain,2022-01-26,61.54
Sweden,2022-01-26,6.72
United Kingdom (Pre-Brexit),2022-01-26,-
Austria,2022-01-27,23.26
Belgium,2022-01-27,38.59
Bulgaria,2022-01-27,31.86
Croatia,2022-01-27,36.5
Czech Republic,2022-01-27,40.55
Denmark,2022-01-27,62.61
France,2022-01-27,37.4
Germany,2022-01-27,38.21
Hungary,2022-01-27,35.47
Ireland,2022-01-27,-
Italy,2022-01-27,50.89
Latvia,2022-01-27,36.65
Netherlands,2022-01-27,28.1
Poland,2022-01-27,68.5
Portugal,2022-01-27,79
Romania,2022-01-27,39.94
Slovakia,2022-01-27,33.19
Spain,2022-01-27,61.28
Sweden,2022-01-27,6.74
United Kingdom (Pre-Brexit),2022-01-27,-
Austria,2022-01-28,22.78
Belgium,2022-01-28,37.68
Bulgaria,2022-01-28,31.25
Croatia,2022-01-28,35.77
Czech Republic,2022-01-28,39.9
Denmark,2022-01-28,62.08
France,2022-01-28,36.67
Germany,2022-01-28,37.53
Hungary,2022-01-28,34.96
Ireland,2022-01-28,-
Italy,2022-01-28,50.3
Latvia,2022-01-28,36
Netherlands,2022-01-28,27.83
Poland,2022-01-28,67.79
Portugal,2022-01-28,79
Romania,2022-01-28,39.4
Slovakia,2022-01-28,32.77
Spain,2022-01-28,60.98
Sweden,2022-01-28,6.74
United Kingdom (Pre-Brexit),2022-01-28,-
Austria,2022-01-29,22.74
Belgium,2022-01-29,36.94
Bulgaria,2022-01-29,30.64
Croatia,2022-01-29,35.05
Czech Republic,2022-01-29,39.41
Denmark,2022-01-29,61.87
France,2022-01-29,36.18
Germany,2022-01-29,37.29
Hungary,2022-01-29,34.49
Ireland,2022-01-29,-
Italy,2022-01-29,49.75
Latvia,2022-01-29,35.39
Netherlands,2022-01-29,27.7
Poland,2022-01-29,66.9
Portugal,2022-01-29,79.61
Romania,2022-01-29,38.95
Slovakia,2022-01-29,32.55
Spain,2022-01-29,60.69
Sweden,2022-01-29,6.74
United Kingdom (Pre-Brexit),2022-01-29,-
Austria,2022-01-30,22.68
Belgium,2022-01-30,36.22
Bulgaria,2022-01-30,30.04
Croatia,2022-01-30,34.34
Czech Republic,2022-01-30,38.93
Denmark,2022-01-30,61.56
France,2022-01-30,35.72
Germany,2022-01-30,37.03
Hungary,2022-01-30,34.07
Ireland,2022-01-30,-
Italy,2022-01-30,49.25
Latvia,2022-01-30,34.77
Netherlands,2022-01-30,27.51
Poland,2022-01-30,66.05
Portugal,2022-01-30,80.15
Romania,2022-01-30,38.54
Slovakia,2022-01-30,32.35
Spain,2022-01-30,60.39
Sweden,2022-01-30,6.74
United Kingdom (Pre-Brexit),2022-01-30,-
Austria,2022-01-31,22.25
Belgium,2022-01-31,35.16
Bulgaria,2022-01-31,29.43
Croatia,2022-01-31,33.63
Czech Republic,2022-01-31,38.4
Denmark,2022-01-31,60.96
France,2022-01-31,34.98
Germany,2022-01-31,36.45
Hungary,2022-01-31,33.58
Ireland,2022-01-31,-
Italy,2022-01-31,48.68
Latvia,2022-01-31,34.07
Netherlands,2022-01-31,27.22
Poland,2022-01-31,64.92
Portugal,2022-01-31,80.15
Romania,2022-01-31,37.98
Slovakia,2022-01-31,31.83
Spain,2022-01-31,60.12
Sweden,2022-01-31,6.74
United Kingdom (Pre-Brexit),2022-01-31,-
Austria,2022-02-01,22.01
Belgium,2022-02-01,34.53
Bulgaria,2022-02-01,28.82
Croatia,2022-02-01,32.93
Czech Republic,2022-02-01,37.9
Denmark,2022-02-01,60.46
France,2022-02-01,34.29
Germany,2022-02-01,36.05
Hungary,2022-02-01,33.07
Ireland,2022-02-01,-
Italy,2022-02-01,48.17
Latvia,2022-02-01,33.56
Netherlands,2022-02-01,26.92
Poland,2022-02-01,64.24
Portugal,2022-02-01,80.15
Romania,2022-02-01,37.48
Slovakia,2022-02-01,31.52
Spain,2022-02-01,59.89
Sweden,2022-02-01,6.74
United Kingdom (Pre-Brexit),2022-02-01,-
Austria,2022-02-02,21.71
Belgium,2022-02-02,33.89
Bulgaria,2022-02-02,28.24
Croatia,2022-02-02,32.27
Czech Republic,2022-02-02,37.36
Denmark,2022-02-02,59.96
France,2022-02-02,33.66
Germany,2022-02-02,35.64
Hungary,2022-02-02,32.58
Ireland,2022-02-02,-
Italy,2022-02-02,47.65
Latvia,2022-02-02,33.03
Netherlands,2022-02-02,26.76
Poland,2022-02-02,63.55
Portugal,2022-02-02,80.15
Romania,2022-02-02,36.94
Slovakia,2022-02-02,31.13
Spain,2022-02-02,59.67
Sweden,2022-02-02,6.74
United Kingdom (Pre-Brexit),2022-02-02,-
Austria,2022-02-03,21.51
Belgium,2022-02-03,33.2
Bulgaria,2022-02-03,27.67
Croatia,2022-02-03,31.59
Czech Republic,2022-02-03,36.87
Denmark,2022-02-03,59.54
France,2022-02-03,32.94
Germany,2022-02-03,35.34
Hungary,2022-02-03,32.12
Ireland,2022-02-03,-
Italy,2022-02-03,47.12
Latvia,2022-02-03,32.45
Netherlands,2022-02-03,26.6
Poland,2022-02-03,62.89
Portugal,2022-02-03,79.26
Romania,2022-02-03,36.4
Slovakia,2022-02-03,30.74
Spain,2022-02-03,59.45
Sweden,2022-02-03,6.74
United Kingdom (Pre-Brexit),2022-02-03,-
Austria,2022-02-04,21.31
Belgium,2022-02-04,32.56
Bulgaria,2022-02-04,27.09
Croatia,2022-02-04,30.92
Czech Republic,2022-02-04,36.59
Denmark,2022-02-04,59.08
France,2022-02-04,32.49
Germany,2022-02-04,35.12
Hungary,2022-02-04,31.7
Ireland,2022-02-04,-
Italy,2022-02-04,46.62
Latvia,2022-02-04,31.93
Netherlands,2022-02-04,26.43
Poland,2022-02-04,62.35
Portugal,2022-02-04,79.26
Romania,2022-02-04,35.84
Slovakia,2022-02-04,30.39
Spain,2022-02-04,59.27
Sweden,2022-02-04,6.74
United Kingdom (Pre-Brexit),2022-02-04,-
Austria,2022-02-05,21.29
Belgium,2022-02-05,32.01
Bulgaria,2022-02-05,26.54
Croatia,2022-02-05,30.35
Czech Republic,2022-02-05,36.43
Denmark,2022-02-05,58.71
France,2022-02-05,32.23
Germany,2022-02-05,35.01
Hungary,2022-02-05,31.35
Ireland,2022-02-05,-
Italy,2022-02-05,46.18
Latvia,2022-02-05,31.54
Netherlands,2022-02-05,26.26
Poland,2022-02-05,61.88
Portugal,2022-02-05,79.75
Romania,2022-02-05,35.37
Slovakia,2022-02-05,30.22
Spain,2022-02-05,59.11
Sweden,2022-02-05,6.74
United Kingdom (Pre-Brexit),2022-02-05,-
Austria,2022-02-06,21.17
Belgium,2022-02-06,31.44
Bulgaria,2022-02-06,25.99
Croatia,2022-02-06,29.69
Czech Republic,2022-02-06,36.27
Denmark,2022-02-06,58.35
France,2022-02-06,32.03
Germany,2022-02-06,34.91
Hungary,2022-02-06,30.98
Ireland,2022-02-06,-
Italy,2022-02-06,45.79
Latvia,2022-02-06,31.13
Netherlands,2022-02-06,26.16
Poland,2022-02-06,61.37
Portugal,2022-02-06,80.41
Romania,2022-02-06,34.96
Slovakia,2022-02-06,30.06
Spain,2022-02-06,58.94
Sweden,2022-02-06,6.74
United Kingdom (Pre-Brexit),2022-02-06,-
Austria,2022-02-07,20.97
Belgium,2022-02-07,30.78
Bulgaria,2022-02-07,25.44
Croatia,2022-02-07,29.05
Czech Republic,2022-02-07,35.92
Denmark,2022-02-07,57.84
France,2022-02-07,31.53
Germany,2022-02-07,34.52
Hungary,2022-02-07,30.56
Ireland,2022-02-07,-
Italy,2022-02-07,45.27
Latvia,2022-02-07,30.78
Netherlands,2022-02-07,25.93
Poland,2022-02-07,60.66
Portugal,2022-02-07,80.41
Romania,2022-02-07,34.51
Slovakia,2022-02-07,29.74
Spain,2022-02-07,58.78
Sweden,2022-02-07,6.74
United Kingdom (Pre-Brexit),2022-02-07,-
Austria,2022-02-08,20.64
Belgium,2022-02-08,30.14
Bulgaria,2022-02-08,24.91
Croatia,2022-02-08,28.4
Czech Republic,2022-02-08,35.58
Denmark,2022-02-08,57.43
France,2022-02-08,30.97
Germany,2022-02-08,34.26
Hungary,2022-02-08,30.14
Ireland,2022-02-08,-
Italy,2022-02-08,44.75
Latvia,2022-02-08,30.41
Netherlands,2022-02-08,25.76
Poland,2022-02-08,60.4
Portugal,2022-02-08,79.36
Romania,2022-02-08,34.04
Slovakia,2022-02-08,29.4
Spain,2022-02-08,58.65
Sweden,2022-02-08,6.74
United Kingdom (Pre-Brexit),2022-02-08,-
Austria,2022-02-09,20.3
Belgium,2022-02-09,29.42
Bulgaria,2022-02-09,24.39
Croatia,2022-02-09,27.77
Czech Republic,2022-02-09,35.2
Denmark,2022-02-09,56.9
France,2022-02-09,30.43
Germany,2022-02-09,34.02
Hungary,2022-02-09,29.74
Ireland,2022-02-09,-
Italy,2022-02-09,44.25
Latvia,2022-02-09,29.96
Netherlands,2022-02-09,25.56
Poland,2022-02-09,60.33
Portugal,2022-02-09,79.36
Romania,2022-02-09,33.61
Slovakia,2022-02-09,29.06
Spain,2022-02-09,58.51
Sweden,2022-02-09,6.74
United Kingdom (Pre-Brexit),2022-02-09,-
Austria,2022-02-10,19.85
Belgium,2022-02-10,28.62
Bulgaria,2022-02-10,23.86
Croatia,2022-02-10,27.15
Czech Republic,2022-02-10,34.81
Denmark,2022-02-10,56.27
France,2022-02-10,29.85
Germany,2022-02-10,33.56
Hungary,2022-02-10,29.36
Ireland,2022-02-10,-
Italy,2022-02-10,43.76
Latvia,2022-02-10,29.57
Netherlands,2022-02-10,25.37
Poland,2022-02-10,60.31
Portugal,2022-02-10,78.09
Romania,2022-02-10,33.24
Slovakia,2022-02-10,28.7
Spain,2022-02-10,58.36
Sweden,2022-02-10,6.74
United Kingdom (Pre-Brexit),2022-02-10,-
Austria,2022-02-11,19.46
Belgium,2022-02-11,27.85
Bulgaria,2022-02-11,23.34
Croatia,2022-02-11,26.53
Czech Republic,2022-02-11,34.32
Denmark,2022-02-11,55.68
France,2022-02-11,29.19
Germany,2022-02-11,33.12
Hungary,2022-02-11,28.96
Ireland,2022-02-11,-
Italy,2022-02-11,43.3
Latvia,2022-02-11,29.22
Netherlands,2022-02-11,25.04
Poland,2022-02-11,60.16
Portugal,2022-02-11,78.09
Romania,2022-02-11,32.89
Slovakia,2022-02-11,28.4
Spain,2022-02-11,58.26
Sweden,2022-02-11,6.74
United Kingdom (Pre-Brexit),2022-02-11,-
Austria,2022-02-12,19.36
Belgium,2022-02-12,26.99
Bulgaria,2022-02-12,23
Croatia,2022-02-12,25.93
Czech Republic,2022-02-12,33.89
Denmark,2022-02-12,54.98
France,2022-02-12,28.52
Germany,2022-02-12,32.8
Hungary,2022-02-12,28.58
Ireland,2022-02-12,-
Italy,2022-02-12,42.87
Latvia,2022-02-12,28.92
Netherlands,2022-02-12,24.83
Poland,2022-02-12,60.02
Portugal,2022-02-12,78.09
Romania,2022-02-12,32.55
Slovakia,2022-02-12,28.19
Spain,2022-02-12,58.22
Sweden,2022-02-12,6.74
United Kingdom (Pre-Brexit),2022-02-12,-
Austria,2022-02-13,19.35
Belgium,2022-02-13,26.12
Bulgaria,2022-02-13,22.82
Croatia,2022-02-13,25.33
Czech Republic,2022-02-13,33.45
Denmark,2022-02-13,54.35
France,2022-02-13,28.13
Germany,2022-02-13,32.64
Hungary,2022-02-13,28.18
Ireland,2022-02-13,-
Italy,2022-02-13,42.45
Latvia,2022-02-13,28.67
Netherlands,2022-02-13,24.63
Poland,2022-02-13,59.95
Portugal,2022-02-13,78.79
Romania,2022-02-13,32.09
Slovakia,2022-02-13,27.99
Spain,2022-02-13,58.19
Sweden,2022-02-13,6.74
United Kingdom (Pre-Brexit),2022-02-13,-
Austria,2022-02-14,18.95
Belgium,2022-02-14,25.65
Bulgaria,2022-02-14,22.64
Croatia,2022-02-14,24.74
Czech Republic,2022-02-14,32.97
Denmark,2022-02-14,53.75
France,2022-02-14,27.59
Germany,2022-02-14,32.41
Hungary,2022-02-14,27.73
Ireland,2022-02-14,-
Italy,2022-02-14,41.93
Latvia,2022-02-14,28.4
Netherlands,2022-02-14,24.45
Poland,2022-02-14,59.79
Portugal,2022-02-14,79.32
Romania,2022-02-14,31.6
Slovakia,2022-02-14,27.65
Spain,2022-02-14,58.15
Sweden,2022-02-14,6.74
